protein,fiber_type,resistance,terbutaline
HARS,I,0.1229843915506653,0.24610452766308938
HARS,II,0.2935988780715515,0.021931581652013143
HARS2,I,-0.20505059832730538,-0.02810728880146471
HARS2,II,-0.010389766280620716,-0.14571972076215578
HBA1,I,-0.49080762549432067,-0.035820441718665726
HBA1,II,0.009965176190095182,-0.1173047476360729
HBB,I,-0.5642291274700183,0.009136813991746023
HBB,II,-0.022592440746514786,0.012671337133835317
HBD,I,-0.6304357465207323,0.035557073165368096
HBD,II,0.11758060550444238,0.04535364971673802
HBG1,I,-0.48081884851480794,0.04299768180429521
HBG1,II,-0.10743365188214749,-0.12247888312578355
HBS1L,I,-0.19052366111590152,-0.006842453371150124
HBS1L,II,-0.37166620728540956,0.16616919400119629
HBZ,I,-0.3141598650815486,-0.10084937734082262
HBZ,II,0.19588647619926597,-0.11881303155398851
HCCS,I,-0.1819167566222628,-0.033598950610053135
HCCS,II,0.10007163147678311,-0.22572206320299099
HDDC2,I,-0.10784741114656882,-0.06783579099822964
HDDC2,II,0.12311428954173431,0.038781406062291524
HDDC3,I,-0.6533370910988654,0.07187742020837726
HDDC3,II,0.10239510073442101,0.1405378476947435
HDGF,I,0.022889518682122554,0.12035790707353587
HDGF,II,0.14597339745521265,0.04457930370474772
HDHD1,I,-0.1072988832060453,-0.11149631467011563
HDHD1,II,-0.060134133275875135,0.0022147616787169255
HDHD2,I,-0.0842015018901936,0.2720619770453659
HDHD2,II,-0.08257612728779229,0.21855647221839133
HDLBP,I,-0.14120398600389006,0.06708822613569083
HDLBP,II,0.2749745391730516,-0.027929513625255382
HEBP2,I,0.014980006195742135,0.10260515944075252
HEBP2,II,-0.07365005682751069,0.005727095116202434
HECTD1,I,-0.46229504225058904,-0.18282132946184165
HECTD1,II,0.21185930818854537,-0.7320895184917582
HEXB,I,0.44162604472066597,0.1872092280748133
HEXB,II,-0.13061355996276758,0.007164758917643707
HHATL,I,-0.29717352552862153,-0.012609587764166062
HHATL,II,-0.34143172985825276,-0.060701510514646596
HIBADH,I,-0.3849035587750872,-0.2024928981199613
HIBADH,II,-0.24489110939787628,-0.44349088785649265
HIBCH,I,-0.27481113675953445,-0.06313013582303863
HIBCH,II,0.01059426911388539,-0.21930773944024104
HINT1,I,-0.03747992351765487,-0.09522880380635357
HINT1,II,-0.11146600361087011,-0.1226296368984019
HINT2,I,-0.3289691389838139,-0.16676976620975997
HINT2,II,-0.1342059358463461,-0.2638953305773211
HINT3,I,-0.12048753655750286,0.021996845036186485
HINT3,II,0.01905408932429631,-0.19941806754769673
HIST1H1C,I,0.2500401536418723,0.11675697047680864
HIST1H1C,II,-0.032985187695897755,0.07312057345863258
HIST1H2AB,I,0.6024454795709653,0.2808189135409475
HIST1H2AB,II,0.1542636318695636,0.2427182721844893
HIST1H2BK,I,0.5136272663771793,0.10242108300594939
HIST1H2BK,II,0.0735597673083066,0.11769365407001094
HIST1H4A,I,0.7305439490285662,0.15423070920369936
HIST1H4A,II,0.15305049410420346,0.19291500681711327
HIST2H2AC,I,0.7534264712041363,0.01953536283164257
HIST2H2AC,II,-0.14401996371303416,0.31162329628091445
HIST2H2BC,I,0.2833319888646703,0.17187519074180185
HIST2H2BC,II,0.2199939986263102,-0.11681284658421909
HK1,I,-0.15262179280111837,0.032609587776590294
HK1,II,-0.053004209805799896,-0.10234011685864648
HLA-A,I,-0.06569393012373374,0.23703318464224105
HLA-A,II,0.20284929188682144,8.292579936699518e-4
HLA-DRA,I,-0.027312814686002693,-0.05953030798160929
HLA-DRA,II,-0.07065857041100965,0.07189553746700449
HLA-DRB1,I,-0.030331015674116852,-0.13289511715056224
HLA-DRB1,II,0.09293642046381301,0.3405769942802568
HMGB1,I,0.3306713119955589,0.026961287113333735
HMGB1,II,0.14327602312677223,0.09880101432422321
HMGB2,I,0.8133006290127077,0.14818556043734993
HMGB2,II,0.330410485771382,0.36339587633273934
HMGCL,I,-0.38079251172277445,-0.03172157613501652
HMGCL,II,-0.10186986959152944,-0.1904895372909808
HMOX2,I,0.27759846193549087,-0.14176503651949324
HMOX2,II,0.12336292132642579,0.28920347691161813
HN1,I,0.27570833949456774,0.4147779456139243
HN1,II,0.7055897570202049,0.5697954524036741
HN1L,I,0.21981413151583468,0.01372937027148069
HN1L,II,0.1710130498132738,-0.007074486092227605
HNRNPA0,I,0.7387120233849661,0.07166363270543465
HNRNPA0,II,-0.04803611512613282,0.04119429470470015
HNRNPA1,I,0.28422312149278006,0.02937461592721555
HNRNPA1,II,0.22624821042179089,0.05355822951204855
HNRNPA2B1,I,0.3071210315357093,0.13675148223235675
HNRNPA2B1,II,7.011494666493423e-4,0.058164602708115375
HNRNPA3,I,0.31519297221172515,0.034604895560531576
HNRNPA3,II,0.17796467771094826,0.10689698945515207
HNRNPAB,I,0.23232133942907446,0.1436239375339155
HNRNPAB,II,0.07956211861637819,0.1850668529451962
HNRNPC,I,0.44579121663602045,0.11126287254380661
HNRNPC,II,0.08750630190822539,0.20565574624530703
HNRNPD,I,0.24393270648937385,0.008918217787408977
HNRNPD,II,0.038412782074438434,-0.021940021473119426
HNRNPDL,I,0.07731826973445166,0.05884796615133025
HNRNPDL,II,0.18293712201516832,-0.021753285211511653
HNRNPF,I,0.2013356869612622,-0.19647725155617904
HNRNPF,II,0.07555765263477165,-0.04063942692222774
HNRNPH1,I,0.36737301329712835,0.06969703832019046
HNRNPH1,II,0.16629222756451822,0.191683637803559
HNRNPH3,I,0.053607824101244664,0.25745819823741567
HNRNPH3,II,-0.21981719247045683,0.06214995685169116
HNRNPK,I,0.22007999235978687,0.21057034279743453
HNRNPK,II,0.09679385804934837,0.04407554352845381
HNRNPL,I,0.28633755499600155,0.13585203383218505
HNRNPL,II,0.10579845971942414,0.04719115664459913
HNRNPM,I,0.20676379994186408,0.1594828451363459
HNRNPM,II,0.22638918853124812,0.2187211570151623
HNRNPR,I,0.07928119652280863,0.21775252466387543
HNRNPR,II,0.21718521157024107,0.08036234930941728
HNRNPU,I,0.420896560670092,0.22841231560279868
HNRNPU,II,0.16916285699636457,0.24571619721971757
HNRNPUL2,I,0.21775950179503992,-0.024274619064358207
HNRNPUL2,II,-0.2337152954853341,-0.029892222188770922
HOMER1,I,0.24282437233917747,0.11972341765813746
HOMER1,II,0.27817120234023496,0.33931236234791856
HOMER2,I,0.3055362156171135,-0.05052369562088762
HOMER2,II,0.5259351389879141,0.787425306286563
HOOK3,I,0.007851762415736374,0.1741946522465674
HOOK3,II,0.14085779399758502,0.16036820752605255
HP,I,0.2758116032551222,-0.11412517545571081
HP,II,0.32178193700802016,0.10271541415393193
HP1BP3,I,0.08556038127936816,-0.25475954184954763
HP1BP3,II,-0.37946439428372436,-0.0780931794767401
HPR,I,-0.18916509308901386,0.2945380078688385
HPR,II,0.15132013190883983,0.18470429610393319
HPRT1,I,0.6650849439914052,0.2591009007153632
HPRT1,II,0.3586581273578744,0.39680435958130217
HPX,I,0.474374198313134,0.025628368464236766
HPX,II,0.37081976249262305,0.03808786305366615
HRAS,I,0.49447387175432045,0.023757213269992455
HRAS,II,-0.10749729291713006,-0.011056526589321792
HRC,I,-0.13537832161275556,0.07789560741775571
HRC,II,0.13760808873417152,0.19038356778295595
HRG,I,0.07966896271471617,-0.0049611674749601665
HRG,II,0.15084708882075604,0.23004820637116494
HRSP12,I,-0.1921306348877582,0.018228273350584863
HRSP12,II,-0.004550465093956513,-0.057250765500162025
HSCB,I,-0.2581726016755077,0.28547230040398786
HSCB,II,0.013461932997785642,0.29326004929945765
HSD17B10,I,-0.0427127944530736,-0.01934429998409457
HSD17B10,II,0.03452909763210865,-0.14016271744003506
HSD17B12,I,0.20934560669661448,0.06756542877822178
HSD17B12,II,0.2966425185521,-0.027300688466477634
HSD17B4,I,0.08618702291092235,-0.23200652102827723
HSD17B4,II,0.22387281357331656,-0.047474517509153845
HSD17B8,I,-0.33820131403610737,0.07761800956198756
HSD17B8,II,-0.06510188376470638,-0.24573725045206482
HSDL2,I,-0.28927207430960217,-0.2354446325445233
HSDL2,II,-0.12216076903919992,-0.4094336099570177
HSP90AA1,I,0.20720251155592148,0.029331200632956193
HSP90AA1,II,0.260977384025463,-0.00794480667920805
HSP90AB1,I,0.22629689693547458,0.12670728965474198
HSP90AB1,II,0.30497005139308575,0.12866432082103638
HSP90B1,I,0.46897319318560754,0.09024825570077347
HSP90B1,II,0.2954303468426529,0.11983433162939298
HSPA1A,I,0.10258047701837977,-0.05294043292149307
HSPA1A,II,0.2989794232202536,0.023000784133221746
HSPA2,I,-0.34511388923415354,0.12846244118645617
HSPA2,II,0.06340573734634658,0.0474884805608576
HSPA4,I,0.2254097210188998,0.08800750273605705
HSPA4,II,0.32769898565210953,0.1649157866339738
HSPA5,I,0.2435664844455001,0.09047076743139716
HSPA5,II,0.09718555214998825,0.18702768839967185
HSPA8,I,-0.05769028378853237,0.10862995347864714
HSPA8,II,0.09882139800051037,0.07131913228464803
HSPA9,I,-0.21780705189134,0.0360866893919701
HSPA9,II,0.04927380586242691,-0.12513925555805994
HSPB1,I,0.31583854447725657,0.0117601718935197
HSPB1,II,0.40339222253440976,0.11307084387471307
HSPB2,I,0.2413903093458963,-0.07714358643474671
HSPB2,II,0.30042407885385836,-0.06743836225689066
HSPB3,I,0.2633095600699199,-0.12974145766874998
HSPB3,II,0.13849872855668766,-0.10891261708889684
HSPB6,I,0.023744588746776936,-0.09108903783439387
HSPB6,II,0.7969718966702479,0.0022663840556565638
HSPB7,I,0.06304445494543641,-0.04443548978278008
HSPB7,II,0.6645067042272832,-0.06451601839351288
HSPB8,I,0.2276295212331372,0.23373845207518643
HSPB8,II,0.4627826996686939,0.19393418818018185
HSPBP1,I,-0.12974789058395914,-0.03923274262085686
HSPBP1,II,-0.12029210073381824,-0.09765562870925966
HSPD1,I,-0.21198082912470667,-0.030461155906183743
HSPD1,II,0.11552158851621153,-0.22220943104501245
HSPE1,I,-0.13909960633339782,-0.08991625270333313
HSPE1,II,-0.00857814192172679,-0.16075554103903075
HSPG2,I,-0.09505115954839002,-0.04783549440527351
HSPG2,II,-0.056003824617286035,0.0011917161311211604
HSPH1,I,0.4969114906733392,0.046472757530285534
HSPH1,II,0.0792274558616268,0.26800987983267605
HTRA2,I,-0.19956871773529045,-0.022635383210925262
HTRA2,II,-0.005230798816465487,-0.1196943784441132
HUWE1,I,-0.07828086927198998,0.25930129923935535
HUWE1,II,0.298293509586992,-0.8214854304068496
HYOU1,I,0.10442224631591035,0.2987045834459238
HYOU1,II,-0.020637093868916434,0.14438224701821767
IAH1,I,-0.04269496354432256,-0.24961710092021341
IAH1,II,0.14632698167565206,0.019789786599483012
IARS,I,0.056248181313278627,-0.01062005522049958
IARS,II,0.1964591444259803,0.06603991148044802
IARS2,I,-0.15544639977482255,-0.035652574961764896
IARS2,II,-0.059157988411787654,-0.19723497975744575
IBA57,I,-0.19450005921932423,0.08299589571215794
IBA57,II,0.09934775501075446,-0.10885426582367508
IDE,I,0.3225465233779448,-1.2206062167831643e-4
IDE,II,-0.2615584831333042,0.32249251979601806
IDH1,I,-0.1117262924660855,-0.09069874689234844
IDH1,II,-0.09771736182595925,-0.20191642207996865
IDH2,I,-0.3349537692532302,-0.10421577637565267
IDH2,II,-0.11990842701355264,-0.42759488831141557
IDH3A,I,-0.1665821627032368,-0.02056636106095575
IDH3A,II,0.11571862197870653,-0.22418364073819586
IDH3B,I,-0.2052202591903544,-0.06974623291300475
IDH3B,II,0.09668816154622806,-0.1803616103587141
IDH3G,I,-0.22064432133887912,-0.08931519412551495
IDH3G,II,0.16879884634234665,-0.3228924091407969
IDI1,I,-0.28928612903848716,-0.12128529638417344
IDI1,II,0.185972204510783,-0.4026802876417948
IDI2,I,-0.18940104233900637,0.013719588105927754
IDI2,II,0.200256196997028,-0.4148423344037256
IFITM3,I,-0.05354074472292716,0.036351561983708924
IFITM3,II,-0.1359663991266169,0.11154446355206007
IGFBP7,I,0.3327326686869669,-0.009450117010539216
IGFBP7,II,0.5015614466240432,-0.26950762157071884
IGFN1,I,NA,-0.10164486906256087
IGFN1,II,0.027936989995683465,0.4561862809428664
IGHA1,I,1.1740696393256023,0.13103829743566303
IGHA1,II,0.45477315294903,0.3397662426897588
IGHG1,I,0.4067659855847491,-0.004223147129973626
IGHG1,II,0.28829234328705944,0.22462628754637462
IGHG2,I,0.4145645525119063,0.027906350870382086
IGHG2,II,0.248807725770815,0.04579066948771674
IGHG3,I,0.3389084693202398,0.037608458420572984
IGHG3,II,0.505300283693176,0.2190103362611668
IGHG4,I,-0.46893930482065616,0.16368821136501488
IGHG4,II,0.14692101498830779,0.14067520273383435
IGHM,I,0.45938162154648204,-0.025482903841223495
IGHM,II,0.38150526554618813,0.11199059908192321
IGJ,I,1.3082693915088517,0.297630705851064
IGJ,II,0.15597959648267,0.5141791430047749
IGKC,I,0.7057553195466433,-0.028234946510110055
IGKC,II,0.3519620474393532,0.3275122733906586
IGKV1-27,I,0.3653809982687464,0.06199533754196946
IGKV1-27,II,0.23589110333744504,0.18707055180384433
IGKV2D-28,I,0.37189123762990733,-0.09644799103731438
IGKV2D-28,II,-0.1661563448021779,-0.3880787522359219
IGKV3-7,I,0.41687924666158693,0.7384055954034103
IGKV3-7,II,-0.12934235064399346,0.2552098456138421
IGKV3D-11,I,0.5267493362812387,0.16577667255217884
IGKV3D-11,II,0.38445674631157245,-0.0513192830764897
IGKV4-1,I,0.8495491027264593,0.0956624391461657
IGKV4-1,II,0.8045013088566417,0.31440694984081946
IL18,I,0.6448701922605478,0.11617182391528953
IL18,II,0.45100097097460634,0.5323338059460111
ILF3,I,-0.10189668260819351,0.16092668985623515
ILF3,II,-0.10166374248823784,0.16609004401293617
ILK,I,-0.04228080647691027,-0.0183653159587328
ILK,II,0.1014778053692651,0.10914047982959252
ILKAP,I,-0.2670197540429555,-0.06063679409139569
ILKAP,II,-0.20953568661070734,-0.09453245057543717
ILVBL,I,0.08697420325560579,0.1351848715378251
ILVBL,II,0.35015593837172226,0.20096209029248302
IMMT,I,-0.2697134375118778,-0.14087377691114952
IMMT,II,-0.06715843309897096,-0.16135998707846713
IMPA1,I,-0.1363737091606144,-0.0537220257166587
IMPA1,II,-0.0022068503863146294,-0.013466481648820139
IMPA2,I,-0.1536122540620222,0.0994425651984924
IMPA2,II,-0.004146751075455146,0.0029683098229876435
IMPDH2,I,0.08385722627092816,0.035063326219629085
IMPDH2,II,0.0966960815637925,-0.07448686738833388
INPP1,I,0.33847161392613856,0.011548335861342287
INPP1,II,-0.10265638048130032,0.1161570088323356
IPO5,I,0.06766493454764166,0.1302150448886546
IPO5,II,0.10153317459695832,-0.058885961852858326
IPO7,I,-0.046247371872010036,0.16440777925642264
IPO7,II,0.24344073718493364,0.20826397429881605
IQGAP1,I,0.6745175831323397,0.017511721043961394
IQGAP1,II,0.16685718986371811,0.14107434524325446
ISCA2,I,-0.2603812256167668,-0.191615697612238
ISCA2,II,-0.39010146329398115,-0.010351439793311693
ISOC1,I,-0.31531032315956004,-0.01567922417510518
ISOC1,II,0.07242250029034958,-0.22824106819793677
ISOC2,I,-0.32247443635290374,0.07357725603725303
ISOC2,II,-0.004116085538471426,-0.25835846816955893
IST1,I,-0.246200387626633,0.26753551913469065
IST1,II,-0.3911769955911959,0.1797324770069677
ITGA1,I,-0.5438257671234601,-0.046324939427492905
ITGA1,II,0.15672898359692886,0.45235470611500705
ITGA6,I,0.15704509731880353,-0.022103338671794887
ITGA6,II,0.22026189745030372,0.11226846031827198
ITGA7,I,-0.10814148531666946,-0.04258804139648106
ITGA7,II,0.0639172953616507,-0.15128611268692138
ITGB1,I,-0.11389312116447085,0.047691159873892414
ITGB1,II,0.10263189382241067,-0.1478782824908671
ITGB1BP2,I,-0.2846157415675802,-0.14628387878613403
ITGB1BP2,II,0.09577379661282648,-0.20695288653465602
ITIH2,I,0.03811397273809928,0.11211478990692515
ITIH2,II,0.47764084888756614,-0.030653714308031432
ITIH4,I,-0.09757837537618284,0.06295207377029016
ITIH4,II,0.21720079666316394,-0.05470065959583955
ITPA,I,-0.11322161236183906,0.14302162278731756
ITPA,II,0.3251063055134417,0.28352132237297467
IVD,I,-0.15274438816273087,-0.05135663746240509
IVD,II,0.06943181639939033,-0.20362819178721883
JPH1,I,-0.10408749255350282,0.1981664496385129
JPH1,II,-0.07951373194843891,-0.017267342913523127
JPH2,I,-0.20852434098164657,-0.038420490207844986
JPH2,II,-0.2919962577527033,-0.0369705618192698
JSRP1,I,0.10447215961240934,0.04758087964884726
JSRP1,II,0.12775792693988341,0.12483746355553811
JUP,I,0.4572262396504573,-0.7321048593515823
JUP,II,-0.3173773486330955,0.13754812778070327
KARS,I,-0.041133296300095115,0.016098884354745654
KARS,II,0.04368876059815596,-0.031280856262728175
KCNJ11,I,-0.16848419420585153,NA
KCNJ11,II,-0.5742443811877607,0.3319231585815217
KCTD12,I,0.22204598710709306,0.11036368415062302
KCTD12,II,0.13924250908511254,0.040791541327239854
KHDRBS1,I,0.23915842857804062,0.1816565286488356
KHDRBS1,II,-0.037277495245841674,0.20056117868303072
KIF5B,I,0.19249226274627546,0.15675136495134628
KIF5B,II,0.14301937019701194,0.23983497505257226
KLC1,I,0.09477718817081222,0.10405927678842646
KLC1,II,0.14675817223912396,0.16857310330854747
KLHL31,I,-0.19673687503165585,0.08009093407724732
KLHL31,II,0.024002876295660558,-0.10391137953950302
KLHL40,I,0.08322200465853591,0.13451141930611238
KLHL40,II,0.8290127599059773,0.022676787067227977
KLHL41,I,0.06605255828005495,0.020544165928748397
KLHL41,II,0.4730688818720554,-0.05493426884830862
KNG1,I,0.24458475374755295,0.06831506156408182
KNG1,II,0.3644716954148388,0.10585984111072477
KPNA1,I,0.10905469158876942,0.2822036509523083
KPNA1,II,0.20699827769463508,0.03445378506864246
KPNA3,I,0.16308282910037747,0.208876331516394
KPNA3,II,0.3361808230490688,0.087565410276154207
KPNA4,I,0.12745910518495127,0.1718443119113185
KPNA4,II,0.3031314856500822,0.12286674282215933
KPNB1,I,0.18843892002979676,0.19422525822688258
KPNB1,II,0.1758612109839568,0.21384085468572453
KRT1,I,0.25354604647822804,-0.15351535193098087
KRT1,II,-0.4994683093273564,0.004016558000774199
KRT10,I,0.8728828409743876,0.2982296045426972
KRT10,II,-0.6408529918685768,-0.08354387742012485
KRT14,I,0.6008516724931694,-0.5323186015066457
KRT14,II,-0.7233516865999934,-0.2461013650161569
KRT16,I,0.6610148341126825,-0.625284718143498
KRT16,II,-0.7915708483069483,-0.38590404592433875
KRT17,I,0.6879185151880007,-0.4837948053248732
KRT17,II,-1.0903086330770975,-0.3767794515809868
KRT2,I,0.4861936305966635,0.21716064369983948
KRT2,II,-0.17651498811019506,0.13196257471969805
KRT5,I,0.552276658522219,-0.24331140832409495
KRT5,II,-0.5008126923464247,-0.12351284915015226
KRT6A,I,0.8093104519886113,-0.4952048845705232
KRT6A,II,-0.6434261706060307,-0.4055212933080316
KRT6B,I,0.6766324582741411,-0.36763036607888044
KRT6B,II,-0.6120300141139758,-0.34705609161602036
KRT9,I,0.12700755696279842,-0.37999146977188514
KRT9,II,-0.3717169432509655,0.0266588944795787
KSR2,I,-0.26316001823280494,0.05475657101305405
KSR2,II,0.06466996461080265,-0.29011303239457337
KTN1,I,0.31332431111353615,0.17203735112816923
KTN1,II,0.04053693091809163,0.29320230093373745
L2HGDH,I,-0.36995273234264736,-0.09831723595198277
L2HGDH,II,-0.3517127665433939,-0.24068096715284218
LACE1,I,-0.2913055510405734,-0.2981742348696086
LACE1,II,-0.14434239648995018,-0.17809345019023937
LACTB,I,-0.22125515494076634,-0.0684732920959829
LACTB,II,-0.10916879274116909,-0.22359621454212553
LACTB2,I,-0.21563001755140374,-0.20647527839165628
LACTB2,II,0.1670860998641948,0.03545431444329461
LAMA2,I,-0.08716082155227715,-0.13293447461767413
LAMA2,II,-0.1749807453817922,-9.777248208913865e-4
LAMA4,I,0.2111976097411064,-0.0030602921776589163
LAMA4,II,0.21738808028718593,0.15186943699075864
LAMB1,I,-0.04403832290649997,-0.05869179479891702
LAMB1,II,0.11913385162205925,0.08658302512033107
LAMB2,I,-0.26397935854870297,0.099476847186381
LAMB2,II,-0.23951450643523375,0.036556630146691894
LAMC1,I,-0.061620451612392504,-0.007349529939076432
LAMC1,II,0.019177480246626022,0.009025440441160567
LAMP1,I,0.4017217192517413,0.20752551519883067
LAMP1,II,-0.6765874219614292,0.12954082199996245
LAMP2,I,0.4500717565443763,0.30313275680293783
LAMP2,II,-0.022407209621995605,-0.38199108180055447
LAMTOR1,I,0.29129906024487745,0.12151962700063365
LAMTOR1,II,0.15534680359046016,0.24429483263263144
LAMTOR5,I,0.2777148008231648,0.19260427767360064
LAMTOR5,II,-0.13106422521176775,0.08457004188750099
LANCL1,I,-0.0693438864466963,0.025304180192803664
